date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:10	77633/77633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:06%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/locations.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/locations.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:11	40075/40075	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:00%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/legal.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/legal.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:12	37042/37042	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:55:56%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/contact.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/contact.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:14	21697/21697	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:26%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/login.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/login.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:15	23393/23393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:38%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/signup.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/signup.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:17	29005/29005	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:04%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/checkout.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/checkout.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:18	25289/25289	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:04%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/cart.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/cart.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:19	16073/16073	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:56:02%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/demos/404.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/demos/404.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:21	110068/110068	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202020%2022:42:34%20GMT	https://androthemes.com/themes/html/slices/landing/assets/img/bg/cta.jpg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/img/bg/cta.jpg	(from https://androthemes.com/themes/html/slices/landing/)
13:54:22	88147/88147	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2015:41:58%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery-3.4.1.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery-3.4.1.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:23	20537/20537	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2010:37:40%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/popper.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/popper.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:24	10284/10284	---M--	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202019%2014:33:14%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/waypoint.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/waypoint.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:26	51039/51039	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2019:37:42%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/bootstrap.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/bootstrap.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:27	20219/20219	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20May%202019%2013:11:10%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.magnific-popup.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.magnific-popup.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:28	4741/4741	---M--	200	added ('OK')	application/javascript	date:Mon,%2006%20Jan%202020%2014:03:42%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.slimScroll.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.slimScroll.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:30	5602/5602	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20May%202019%2013:11:10%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/imagesloaded.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/imagesloaded.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:31	13857/13857	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Sep%202014%2022:53:56%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.steps.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.steps.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:33	5057/5057	---M--	200	added ('OK')	application/javascript	date:Fri,%2014%20Aug%202015%2009:14:12%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.countdown.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/jquery.countdown.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:34	35440/35440	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Nov%202019%2019:51:42%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/isotope.pkgd.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/isotope.pkgd.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:36	42863/42863	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Oct%202017%2000:49:30%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/plugins/slick.min.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/plugins/slick.min.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:37	12792/12792	---M--	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202020%2022:04:52%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/main.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/main.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:38	48/48	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Feb%202020%2002:56:00%20GMT	https://androthemes.com/themes/html/slices/landing/assets/js/landing.js	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/js/landing.js	(from https://androthemes.com/themes/html/slices/landing/)
13:54:39	30486/30486	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2014%20Feb%202020%2019:09:02%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.eot	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:41	30486/30486	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2014%20Feb%202020%2019:09:02%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.eot?	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticond41d.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:42	16784/16784	---M--	200	added ('OK')	font/woff2	date:Fri,%2014%20Feb%202020%2019:09:02%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.woff2	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.woff2	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:43	19536/19536	---M--	200	added ('OK')	font/woff	date:Fri,%2014%20Feb%202020%2019:09:02%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.woff	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.woff	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:45	30308/30308	---M--	200	added ('OK')	font/ttf	date:Fri,%2014%20Feb%202020%2019:09:00%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.ttf	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.ttf	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:48	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:48	226996/226996	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Feb%202020%2019:09:00%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.svg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/Flaticon.svg	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/flaticon/flaticon.css)
13:54:49	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.eot?	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:50	64144/64144	---M--	200	added ('OK')	font/woff2	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:52	74928/74928	---M--	200	added ('OK')	font/woff	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:54	116280/116280	---M--	200	added ('OK')	font/ttf	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:56	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:57	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.eot?	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:57	629256/629256	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:58	14888/14888	---M--	200	added ('OK')	font/woff2	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:54:59	18156/18156	---M--	200	added ('OK')	font/woff	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:55:01	40416/40416	---M--	200	added ('OK')	font/ttf	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
13:55:03	141405/141405	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Aug%202018%2014:54:08%20GMT	https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	D:/GIT/frontend/ui_pizza/pizza/androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	(from https://androthemes.com/themes/html/slices/landing/assets/fonts/font-awesome/css/all.min.css)
